Hour,Load (kW)
4533,18669.54151141799
4534,18670.643688473763
4535,18645.25018651951
4536,18623.04485526448
4537,18589.00766530275
4538,18613.322131420995
4539,18618.608674136747
4540,18633.096727691223
4541,18669.188136178505
4542,18671.93448879699
4543,18684.153085583734
4544,18866.82283853174
4545,18966.236201989992
4546,19083.825222361735
4547,19209.925366911993
4548,19296.295267093996
4549,19336.552277139977
4550,19363.89352594474
4551,19362.025583860493
4552,19333.833940564233
4553,19286.45421074552
4554,19223.5040952335
4555,18891.79231819476
4556,18893.298050397745
4557,18868.778202417252
4558,18842.609014638496
4559,18794.673653865008
4560,18773.7499487175
4561,18758.362609871256
4562,18725.322045198005
4563,18726.549308322745
4564,18738.79340321451
4565,18774.221351961998
4566,18773.981174765748
4567,18817.116554184264
4568,19020.524094751738
4569,19148.503864968734
4570,19268.926143427005
4571,19365.176577570746
4572,19432.96402137676
4573,19445.36767408801
4574,19455.32815221224
4575,19442.095974759235
4576,19406.408795466992
4577,19354.396835702013
4578,19154.480702873752
4579,18883.835347143275
4580,18873.335986606715
4581,18869.085379158
4582,18870.769712304245
4583,18791.868426439996
4584,18775.622674807
4585,18762.89534688951
4586,18756.24661925551
4587,18756.350337225747
4588,18765.73749842999
4589,18804.368049574252
4590,18804.18832422323
4591,18849.341660928738
4592,19064.70234933126
4593,19190.745898443754
4594,19310.34394234052
4595,19403.026831516003
4596,19470.29351437525
4597,19534.301819721513
4598,19557.697917767982
4599,19553.209620003006
4600,19506.12318734475
4601,19450.55238281426
4602,19324.473666050257
4603,19015.824716429746
4604,18994.82581228327
4605,18978.28587169124
4606,18970.794843928754
4607,18929.05091963225
4608,18898.439565407498
4609,18897.520946716006
4610,18900.809881999492
4611,18895.652947302984
4612,18903.862581817757
4613,18943.966314904246
4614,18952.596813829754
4615,18979.312950593518
4616,19174.432202627493
4617,19270.480221271766
4618,19361.063158849513
4619,19458.57612363252
4620,19571.363966059245
4621,19649.213161019255
4622,19667.151616398234
4623,19667.832972580745
4624,19682.196120390017
4625,19639.397262068476
4626,19524.148254365256
4627,19179.752965808
4628,19168.6337937975
4629,19141.717724065278
4630,19120.751308221978
4631,19077.309066370726
4632,19060.354364210245
4633,19025.814706048004
4634,19018.007484192753
4635,19020.739692031242
4636,19038.632196613245
4637,19073.333848407743
4638,19074.01527813075
4639,19127.688156772245
4640,19353.18123233349
4641,19464.56677242651
4642,19585.367194794482
4643,19705.505897623483
4644,19760.832235108744
4645,19813.610560782246
4646,19897.118772115005
4647,19971.787604875226
4648,19979.76643444851
4649,19850.123532550006
4650,19690.92885705324
4651,19285.9492857575
4652,19226.355553308247
4653,19166.201899073756
4654,19122.02097925325
4655,19100.254604803744
4656,19094.593052392527
4657,19113.555897986487
4658,19090.29422619126
4659,19083.00565416702
4660,19086.080917686275
4661,19092.51976543451
4662,19082.06301987451
4663,19072.534778065758
4664,19124.698731564018
4665,19126.613540532
4666,19137.41453866779
4667,19162.771582020276
4668,19189.92920617824
4669,19236.049216000498
4670,19251.952307259522
4671,19266.330345776776
4672,19295.43702243299
4673,19344.36197080725
4674,19371.560884079983
4675,19298.64707152925
4676,19313.30232899326
4677,19300.94740186777
4678,19287.656467454744
4679,19265.095967939735
4680,19215.25508956051
4681,19179.48442166675
4682,19179.78548245451
4683,19170.57307172974
4684,19172.653433341507
4685,19181.90954867724
4686,19150.824430152235
4687,19150.892522876533
4688,19192.358751793752
4689,19291.961729046765
4690,19362.973822881995
4691,19434.974867603254
4692,19508.525525981247
4693,19611.122623155494
4694,19654.719968427227
4695,19689.112962557505
4696,19688.020302271263
4697,19692.011830324023
4698,19640.178820484743
4699,19390.78626264699
4700,19392.578878115004
4701,19406.410277059505
4702,19407.01194455074
4703,19376.38845860199
4704,19346.561484572987
4705,19303.76682490124
4706,19316.721118512512
4707,19323.371244563747
4708,19341.17564917674
4709,19369.496801546007
4710,19371.036253531267
4711,19392.356774199256
4712,19622.258149335023
4713,19703.55338848399
4714,19805.78548951498
4715,19902.783461477517
4716,19967.73180058575
4717,19978.579823707754
4718,19979.660653052986
4719,19956.807274452025
4720,19874.796544972254
4721,19795.819832544494
4722,19706.707434986503
4723,19468.847534470024
4724,19466.506470523243
4725,19472.981169358733
4726,19445.213095098516
4727,19415.845989669506
4728,19383.52650636302
4729,19371.78375054751
4730,19371.801230435733
4731,19371.28335099074
4732,19386.795367080493
4733,19412.478794687257
4734,19418.729320802257
4735,19441.568946856733
4736,19627.996155198267
4737,19715.621105695995
4738,19812.46950606225
4739,19892.225630335757
4740,19965.80244256074
4741,20032.279539100997
4742,20046.793436048018
4743,20042.020744540496
4744,19990.513490525485
4745,19899.515974666487
4746,19795.70298012127
4747,19586.109645844226
4748,19567.279659741747
4749,19549.79078467651
4750,19512.294819784976
4751,19488.384473275244
4752,19463.52660317776
4753,19451.132012983755
4754,19447.919947688744
4755,19433.69601727026
4756,19456.22880270401
4757,19486.85453373052
4758,19478.24733039225
4759,19512.747090759258
4760,19709.970002258015
4761,19812.52048594
4762,19922.286558210253
4763,19996.11557181101
4764,20049.668108406007
4765,20117.72725247751
4766,20154.79418759251
4767,20149.272446791238
4768,20093.126235387
4769,19988.590397442502
4770,19878.364454978502
4771,19671.79751573226
4772,19656.086636534255
4773,19665.26445765601
4774,19640.521152756974
4775,19579.683136001004
4776,19547.417903621736
4777,19536.733678357523
4778,19534.358481332518
4779,19531.45465756774
4780,19540.617183115246
4781,19557.83628187548
4782,19545.72032196601
4783,19573.873791339
4784,19753.740274361502
4785,19877.842639883504
4786,19976.068310256505
4787,20034.491117093476
4788,20052.67021874549
4789,20067.36571129399
4790,20076.419437113258
4791,20035.490459416247
4792,19973.569517911263
4793,19894.694618340756
4794,19832.1202636665
4795,19688.47131143001
4796,19710.29021525351
4797,19714.230352295734
4798,19686.049764954027
4799,19661.07115233423
4800,19658.71759926248
4801,19663.961974952737
4802,19666.15719036598
4803,19672.65718999326
4804,19691.715096361222
4805,19733.627522735973
4806,19735.53919250474
4807,19749.24532169649
4808,19934.477251192246
4809,20019.412865838
4810,20079.2410878775
4811,20110.384602352773
4812,20121.344486396014
4813,20126.49809519549
4814,20129.03542227401
4815,20100.94938319424
4816,20036.410521545018
4817,19955.805524989744
4818,19883.817178743473
4819,19780.941599946014
4820,19766.895232197498
4821,19789.803452147244
4822,19779.55590468201
4823,19755.703803031254
4824,19755.114488450246
4825,19772.380821973486
4826,19748.79431609649
4827,19747.466187224243
4828,19751.51296106476
4829,19757.267049915
4830,19744.08151503051
4831,19729.577453132497
4832,19777.155726708752
4833,19788.386500798766
4834,19815.207396453017
4835,19860.111691423244
4836,19927.671143038493
4837,19972.535052199022
4838,20002.957610700505
4839,20006.800070505255
4840,20004.516587268256
4841,19992.13311795376
4842,19928.949894693254
4843,19858.875427650262
4844,19856.457548504743
4845,19892.959913844497
4846,19884.24566166176
4847,19868.722191684017
4848,19859.348982638
4849,19840.410441721247
4850,19838.655913115734
4851,19838.899576940745
4852,19843.185274153995
4853,19855.313927245235
4854,19821.49571730574
4855,19806.567569342005
4856,19845.92595234202
4857,19880.334241332494
4858,19903.08215745151
4859,19926.56823018352
4860,19940.720140111014
4861,19951.801940425732
4862,19958.77829854201
4863,19962.989609944525
4864,20012.265896695488
4865,20028.389270226515
4866,20004.93817183252
4867,19932.652905713272
4868,19949.22102514077
4869,19997.300034836004
4870,19988.813487485768
4871,19945.748753081763
4872,19927.817812506237
4873,19913.93305382899
4874,19919.750889219747
4875,19914.50417857973
4876,19924.752929770748
4877,19967.501481883475
4878,19985.335215165727
4879,20020.386121643754
4880,20175.713971969504
4881,20268.763278914015
4882,20359.622553207504
4883,20432.552597804497
4884,20506.16482294024
4885,20584.35774170098
4886,20611.034609243234
4887,20610.814400114512
4888,20571.63860782449
4889,20480.055918600505
4890,20378.84472752226
4891,20126.026101214724
4892,20122.07625307501
4893,20129.09266134125
4894,20110.76956317426
4895,20073.29197674326
4896,20041.303378206485
4897,20047.341527350767
4898,20049.240127608227
4899,20054.02822687027
4900,20072.863117798737
4901,20114.39367105874
4902,20115.392607698268
4903,20125.899427052485
4904,20298.270393875
4905,20410.40408982451
4906,20551.923295312772
4907,20684.20188754625
4908,20756.547229331503
4909,20760.359559154487
4910,20770.068417836996
4911,20749.929311673975
4912,20683.144024243007
4913,20561.185738678498
4914,20447.22192339002
4915,20219.52450000901
4916,20226.53316202949
4917,20232.546529068986
4918,20210.1754041725
4919,20181.402775982235
4920,20120.53963655102
4921,20109.97456276477
4922,20110.01800513375
4923,20110.2086768735
4924,20125.02086389748
4925,20153.51764587924
4926,20154.622902769763
4927,20184.960305784254
4928,20393.704777402254
4929,20505.961081954018
4930,20627.276330720226
4931,20721.50701244976
4932,20780.32285007627
4933,20820.849731506
4934,20831.17610244975
4935,20782.730017476246
4936,20663.996602948246
4937,20526.99826914325
4938,20442.524933024248
4939,20293.10436380775
4940,20297.029926925
4941,20320.19199805052
4942,20308.250311687007
4943,20264.516052670246
4944,20237.419100066254
4945,20240.39225180602
4946,20243.12972878401
4947,20247.59503663626
4948,20265.217592905246
4949,20301.449289702265
4950,20304.732504162
4951,20296.527272532236
4952,20470.207928125525
4953,20554.908727984504
4954,20646.489619327505
4955,20686.818663418246
4956,20694.041628555027
4957,20715.460622123723
4958,20725.731765918485
4959,20720.54194779576
4960,20700.421404232013
4961,20622.69824311598
4962,20518.661510586247
4963,20383.220808333506
4964,20364.406435160014
4965,20358.966805396496
4966,20326.86297739574
4967,20273.874906871006
4968,20272.743056458246
4969,20275.518592021243
4970,20269.067327576748
4971,20267.96664203226
4972,20285.05618526875
4973,20326.715713936017
4974,20338.905850997755
4975,20341.23192474475
4976,20512.418746862484
4977,20603.43469613024
4978,20696.917003509006
4979,20748.840612606487
4980,20784.115250441246
4981,20821.91542388802
4982,20839.71225930449
4983,20859.09497094824
4984,20821.113973757736
4985,20725.668213304765
4986,20602.840508681267
4987,20458.946526008745
4988,20448.474317580258
4989,20452.96054514152
4990,20408.526436511245
4991,20348.997962959256
4992,20336.895154367503
4993,20346.252461739252
4994,20314.534385608986
4995,20309.35482493975
4996,20301.18951577099
4997,20302.16179724698
4998,20298.741097677506
4999,20281.296985738027
5000,20373.819598896735
5001,20449.520112366255
5002,20553.644726488765
5003,20608.575696522756
5004,20655.173887644753
5005,20651.592113942013
5006,20654.970634502242
5007,20674.205795536247
5008,20702.396066415266
5009,20717.790611340493
5010,20685.9481868975
5011,20593.74852967075
5012,20595.75027299951
5013,20605.64142764624
5014,20572.48118357801
5015,20530.945068867975
5016,20511.341585253485
5017,20477.88020755051
5018,20454.737594457743
5019,20434.722384347497
5020,20431.366403571756
5021,20433.47988187726
5022,20408.73254871425
5023,20394.538491806263
5024,20465.113565836524
5025,20545.758292473518
5026,20623.37249339076
5027,20667.42904929574
5028,20701.63035272749
5029,20733.51462024825
5030,20774.171513245758
5031,20804.950794938755
5032,20814.700681585517
5033,20793.14230550526
5034,20734.640867499747
5035,20638.44310536576
5036,20639.933973838473
5037,20673.671375621016
5038,20626.40162876475
5039,20582.21176202126
5040,20560.260118330007
5041,20548.798908046756
5042,20561.55003410047
5043,20565.789617840484
5044,20571.138958218013
5045,20605.524399695758
5046,20617.065103429988
5047,20627.05705918823
5048,20806.465382527742
5049,20934.95425422176
5050,21029.576232510746
5051,21114.403239746276
5052,21187.7126269415
5053,21187.428269968248
5054,21163.41578446225
5055,21135.03170165202
5056,21118.326776242262
5057,21017.48996978525
5058,20873.136138510497
5059,20741.48220375402
5060,20728.448977968004
5061,20751.873129973494
5062,20719.939764880502
5063,20676.565491113735
5064,20665.78374398376
5065,20659.98695699799
5066,20652.17297495949
5067,20642.57585611551
5068,20650.26085712001
5069,20684.081856509216
5070,20686.115544076514
5071,20677.052641409766
5072,20866.14785972349
5073,21022.078164165494
5074,21129.635617366494
5075,21191.50466769847
5076,21213.821099504
5077,21235.78591134226
5078,21260.268663350485
5079,21246.88549130375
5080,21189.92795507026
5081,21093.26823066575
5082,21029.981611036237
5083,20857.119079341504
5084,20856.399331856504
5085,20880.026744168037
5086,20841.619236470004
5087,20776.27683619824
5088,20781.213710797274
5089,20780.89782469775
5090,20781.532543030502
5091,20788.484508254267
5092,20802.688283372005
5093,20844.64997427577
5094,20867.858670092486
5095,20878.35809211027
5096,21037.70549596174
5097,21117.76798776276
5098,21194.955163606763
5099,21276.835008373255
5100,21380.468939060982
5101,21456.962951586484
5102,21465.414905043985
5103,21443.62917478551
5104,21354.704403682987
5105,21214.225238922736
5106,21120.48606020474
5107,20943.971468472002
5108,20954.67208972075
5109,20980.21941956999
5110,20974.11958604978
5111,20908.26673021276
5112,20905.62778011849
5113,20907.563116372257
5114,20912.4925602685
5115,20918.90748554003
5116,20941.165929153733
5117,20974.9442180785
5118,20993.687680502255
5119,20971.08468621349
5120,21132.904582136496
5121,21194.130787195252
5122,21238.234032890254
5123,21262.851477977252
5124,21273.85743076199
5125,21293.39775138352
5126,21303.96852322677
5127,21311.367742685226
5128,21305.832433328986
5129,21227.323651365758
5130,21169.527765912742
5131,21045.472657389746
5132,21060.28231847076
5133,21088.330103281998
5134,21044.108504817523
5135,20971.39590114901
5136,20969.33185275525
5137,20966.920823417495
5138,20958.59813580274
5139,20974.260636744515
5140,21023.971887513744
5141,21076.923737657013
5142,21101.285287342722
5143,21086.33356862325
5144,21235.227026188495
5145,21303.212663551523
5146,21357.79092583926
5147,21397.970272154005
5148,21450.873280917513
5149,21533.60463332126
5150,21587.659891891748
5151,21570.819761583487
5152,21519.653882065504
5153,21417.364739290748
5154,21335.979288903512
5155,21158.545838458485
5156,21172.86323580199
5157,21195.845241767238
5158,21167.008284666244
5159,21121.48379766999
5160,21101.667478019244
5161,21115.843572692986
5162,21093.752370615744
5163,21094.627374215765
5164,21101.40365114775
5165,21109.634899518474
5166,21114.25731993223
5167,21075.68216140425
5168,21124.81980535553
5169,21199.218878316984
5170,21267.373491519516
5171,21351.06466612126
5172,21450.01971199874
5173,21499.915357484515
5174,21528.040424979008
5175,21572.287183343986
5176,21582.476670908258
5177,21584.82020184124
5178,21531.121725594487
5179,21325.105672415753
5180,21334.198217623485
5181,21356.160528893477
5182,21315.99331858374
5183,21289.08847025449
5184,21270.699420407505
5185,21203.52880620199
5186,21200.411764125023
5187,21194.49557428702
5188,21197.275943715256
5189,21207.88111801952
5190,21194.552484417767
5191,21156.260028632
5192,21226.709826809514
5193,21268.36396304125
5194,21299.815953586516
5195,21348.147041226734
5196,21398.51847832327
5197,21464.760563173495
5198,21511.934302538004
5199,21512.099670119256
5200,21504.910150430762
5201,21505.209737057503
5202,21448.6918383215
5203,21305.570098555516
5204,21323.97530217824
5205,21368.18225758952
5206,21350.66639494352
5207,21291.078967542508
5208,21280.940427027992
5209,21278.97251482101
5210,21297.924897004224
5211,21303.94539809025
5212,21325.026876674234
5213,21365.248344689746
5214,21391.629579164724
5215,21381.794712544746
5216,21555.706512437988
5217,21641.219137908265
5218,21717.123208202745
5219,21774.71700855299
5220,21832.513894838252
5221,21919.326614277492
5222,21972.37225165603
5223,21915.83997356149
5224,21798.08905341025
5225,21654.16225919125
5226,21570.03454147951
5227,21437.462256343002
5228,21455.57684122349
5229,21480.650551638733
5230,21452.58875483076
5231,21386.638474931246
5232,21386.290211664516
5233,21389.13010165599
5234,21394.034024044005
5235,21400.141793573992
5236,21419.668837312965
5237,21454.723913329977
5238,21477.88313735524
5239,21473.723411050254
5240,21639.893796315493
5241,21718.166235993507
5242,21794.36963950725
5243,21843.177456727764
5244,21872.52303536548
5245,21899.742254664005
5246,21906.7676462345
5247,21873.787440542994
5248,21813.587646023996
5249,21719.835973901772
5250,21604.518988645978
5251,21484.32522412624
5252,21489.667131527014
5253,21528.010675662517
5254,21505.509664151243
5255,21484.134412804502
5256,21482.49867749074
5257,21485.1045912365
5258,21489.483365560514
5259,21491.678142344266
5260,21493.959422450003
5261,21548.094890336746
5262,21581.440960279484
5263,21571.92102093951
5264,21734.49960871023
5265,21827.0774508935
5266,21914.735951036753
5267,21972.926901152725
5268,22050.962169531525
5269,22125.501907741225
5270,22121.946424357488
5271,22071.798993276272
5272,22062.180710716493
5273,21994.284038239242
5274,21874.31732376651
5275,21645.508739115
5276,21657.168792221248
5277,21680.823577265735
5278,21650.11496973975
5279,21625.35831606925
5280,21581.600487145737
5281,21584.540695036754
5282,21587.62831221975
5283,21593.31095969424
5284,21611.891971265002
5285,21652.200256880235
5286,21692.161726991264
5287,21658.996128088256
5288,21855.57186932226
5289,21980.153073709516
5290,22076.29722945151
5291,22135.564008226233
5292,22229.761516603994
5293,22328.01723325275
5294,22379.08717588826
5295,22367.610826912987
5296,22166.996474319985
5297,21936.233571767025
5298,21826.693015263496
5299,21700.19344151049
5300,21696.471891142497
5301,21722.960753096253
5302,21698.368310351012
5303,21674.349634875256
5304,21673.577096305256
5305,21679.113349075993
5306,21681.816510139008
5307,21686.565610877988
5308,21691.967963734973
5309,21717.064549224742
5310,21760.24427268626
5311,21720.807128142485
5312,21895.990816421778
5313,22009.95915753449
5314,22115.87584908676
5315,22203.69318167751
5316,22278.984540488753
5317,22343.622032497013
5318,22383.78173404625
5319,22367.18881795675
5320,22330.53997063827
5321,22237.1699045615
5322,22147.564932842975
5323,21875.854314650733
5324,21865.150125333737
5325,21876.734622850767
5326,21840.018385614738
5327,21791.22179947227
5328,21773.069763267253
5329,21788.32787861324
5330,21764.76622893101
5331,21763.12352135377
5332,21765.531335387754
5333,21772.10092141248
5334,21790.099489265984
5335,21744.87444387326
5336,21800.477338766494
5337,21822.304082362778
5338,21905.095942923515
5339,21969.589551436024
5340,22032.258004590767
5341,22108.447357477744
5342,22164.250252240272
5343,22190.77946517999
5344,22232.036245904255
5345,22212.503525658267
5346,22155.611153341
5347,21958.86685516123
5348,21969.054253562237
5349,21986.716860711233
5350,21954.216852135774
5351,21932.790480863237
5352,21891.107853522495
5353,21859.182171748245
5354,21859.738524448752
5355,21856.431439763743
5356,21860.750726312734
5357,21871.180727015002
5358,21875.569739033494
5359,21823.816928431763
5360,21861.897413564257
5361,21937.827965040266
5362,22024.86179969576
5363,22103.971762528017
5364,22180.535704928243
5365,22277.521894725764
5366,22329.077255856493
5367,22284.50473740324
5368,22303.72382618777
5369,22333.52629617148
5370,22273.90503519448
5371,22020.826908527506
5372,22020.133841825267
5373,22045.638246685252
5374,22023.902652227025
5375,21996.704917372263
5376,21954.285918911028
5377,21949.463197981753
5378,21970.969731350993
5379,21975.93612058226
5380,21997.590710583754
5381,22033.740824554985
5382,22077.661110512483
5383,22044.104184852262
5384,22217.832728794492
5385,22327.628720367506
5386,22486.614884509487
5387,22656.910420095002
5388,22719.63915085501
5389,22728.043551242517
5390,22737.58131640801
5391,22741.852325634492
5392,22715.908983540005
5393,22647.694057410507
5394,22538.204592024507
5395,22200.863470130513
5396,22187.277698600017
5397,22179.710591406016
5398,22133.601902012746
5399,22104.012661063516
5400,22061.448880442742
5401,22065.000854606737
5402,22065.749523296232
5403,22071.952558229998
5404,22090.734970506222
5405,22130.084672695248
5406,22169.669713594263
5407,22139.96049930151
5408,22311.39699668625
5409,22418.462425122772
5410,22566.979123191493
5411,22710.185189610274
5412,22789.607631741517
5413,22807.247335477765
5414,22808.016823491267
5415,22772.038844713774
5416,22683.32089285225
5417,22555.570007038972
5418,22446.93708227425
5419,22232.1064189665
5420,22243.486076676025
5421,22251.657031720733
5422,22216.2152942225
5423,22163.922463034254
5424,22155.659694970745
5425,22158.802553779515
5426,22163.399001335772
5427,22167.850243965255
5428,22188.670899970002
5429,22228.250865346985
5430,22270.71122513001
5431,22239.662407316
5432,22426.14404762377
5433,22510.738677287743
5434,22607.828900784512
5435,22686.88122668026
5436,22793.115958079743
5437,22885.90371236826
5438,22907.721010018995
5439,22873.969991786988
5440,22747.680492394753
5441,22569.625363466235
5442,22450.842953052987
5443,22295.219529521753
5444,22300.519324108755
5445,22322.44125425524
5446,22294.275899274744
5447,22262.688013089497
5448,22254.132469959754
5449,22254.305925404755
5450,22258.815207821473
5451,22264.33511384227
5452,22287.387766034248
5453,22322.55714872925
5454,22370.724241970995
5455,22336.88801050223
5456,22511.410991877503
5457,22603.426271276752
5458,22693.28883585875
5459,22748.959748755256
5460,22802.93878309202
5461,22880.04921728401
5462,22931.242573253494
5463,22919.85133589049
5464,22888.86565381775
5465,22690.083874965498
5466,22523.572432627512
5467,22388.753477518232
5468,22390.023815037497
5469,22403.657713949746
5470,22377.930501707495
5471,22350.77771376273
5472,22351.934955708253
5473,22354.426044374995
5474,22357.675262761994
5475,22361.777480384477
5476,22381.492236860995
5477,22424.084686015736
5478,22465.746651321748
5479,22439.498377606735
5480,22608.366249230996
5481,22687.848926609993
5482,22746.787759886265
5483,22778.243874240234
5484,22807.839338798272
5485,22869.909359375026
5486,22910.349060188746
5487,22926.740005258252
5488,22935.19653495026
5489,22847.364812581243
5490,22722.26002959252
5491,22527.030739922502
5492,22545.931516924007
5493,22542.296488254502
5494,22499.564142129017
5495,22445.081222337743
5496,22443.26000593549
5497,22460.247133322482
5498,22437.16958292751
5499,22433.599988829497
5500,22438.16262090653
5501,22445.362486009977
5502,22476.20566258374
5503,22422.10655477974
5504,22475.93055166925
5505,22484.733179967014
5506,22531.914508858023
5507,22599.918177197018
5508,22640.009038440003
5509,22671.50889044975
5510,22693.5761947115
5511,22730.66330606751
5512,22763.70524126949
5513,22783.47471007925
5514,22723.057737457766
5515,22588.64356961124
5516,22625.72207232001
5517,22637.994144807777
5518,22613.896734871007
5519,22561.439857254518
5520,22549.964316642014
5521,22528.145157941257
5522,22524.881665085002
5523,22506.772862827493
5524,22497.571830604524
5525,22505.855916076984
5526,22503.06208757625
5527,22458.580197088522
5528,22535.083985785273
5529,22569.272212516025
5530,22629.515392637495
5531,22680.717904473764
5532,22711.23244538652
5533,22758.108506759483
5534,22813.958457527246
5535,22843.077350445514
5536,22856.21260738276
5537,22856.609031565506
5538,22795.179301532513
5539,22659.794939585485
5540,22697.091957981265
5541,22716.122391914756
5542,22677.888968585004
5543,22638.200493151
5544,22625.487833271996
5545,22621.649325604012
5546,22644.85239308952
5547,22648.293275213735
5548,22669.809971467246
5549,22710.941652238267
5550,22754.13094078547
5551,22727.38497428799
5552,22904.367532181008
5553,22981.215209509504
5554,23046.072734845744
5555,23078.9408406565
5556,23104.477069958728
5557,23139.86591116476
5558,23150.80748990351
5559,23110.156584919238
5560,23035.211656202504
5561,22931.17671148049
5562,22810.0414616205
5563,22746.217065828765
5564,22766.27668825476
5565,22777.99554766326
5566,22759.461861724765
5567,22731.64140460976
5568,22730.764087410495
5569,22733.743720100247
5570,22738.489185481983
5571,22742.823114639006
5572,22747.008001874266
5573,22792.02446528348
5574,22839.37919502275
5575,22813.39715405875
5576,22973.196151862725
5577,23044.735712715225
5578,23097.834941225767
5579,23127.705058814245
5580,23169.0902954875
5581,23206.53015111647
5582,23217.84288879801
5583,23182.068617172026
5584,23112.762162836974
5585,23029.148108227746
5586,22944.00817379147
5587,22837.186789145508
5588,22860.558034340982
5589,22838.234972518763
5590,22772.34295005748
5591,22736.5388957935
5592,22720.49409698478
5593,22713.563903175498
5594,22717.21614913098
5595,22722.423418678492
5596,22743.700394575997
5597,22770.07668915252
5598,22817.679600143252
5599,22784.11820666025
5600,22950.350989504244
5601,23061.963620347255
5602,23164.985979795973
5603,23240.800695160742
5604,23269.924545177524
5605,23304.40542251276
5606,23327.980729937008
5607,23305.043297436012
5608,23270.51957531451
5609,23192.777638110743
5610,23095.596494519992
5611,22947.97494816775
5612,22961.206066459723
5613,22955.374354399253
5614,22908.150350748503
5615,22844.96163530376
5616,22830.894317167258
5617,22822.214554369013
5618,22818.62490936798
5619,22816.430367721256
5620,22837.46839538047
5621,22868.841124846742
5622,22907.960920693025
5623,22883.25967155425
5624,23027.139844508238
5625,23146.360778983235
5626,23247.08895953775
5627,23335.99672309876
5628,23395.66721436249
5629,23450.31256451276
5630,23470.053691615733
5631,23440.072986171508
5632,23386.893256281983
5633,23299.662919672246
5634,23209.109568568016
5635,23064.028485837964
5636,23098.107636440767
5637,23082.89456635748
5638,23022.061706702993
5639,22994.71635642225
5640,22992.002383558243
5641,22994.606525235973
5642,22999.5866371265
5643,23000.602142131997
5644,23015.956744472725
5645,23048.86216559125
5646,23098.802429567022
5647,23067.38503202825
5648,23194.40408527825
5649,23258.257996621724
5650,23310.64919116699
5651,23349.913568986758
5652,23378.347128431476
5653,23399.3718844395
5654,23404.737081680265
5655,23380.272293643982
5656,23319.756742519254
5657,23240.97110970024
5658,23179.392366625278
5659,23115.63063669124
5660,23155.24556622126
5661,23151.75678986199
5662,23132.565425931985
5663,23112.199854425005
5664,23112.059177001498
5665,23122.11081778276
5666,23106.445894047763
5667,23107.344646420494
5668,23111.742375346752
5669,23118.670382853754
5670,23149.587050219758
5671,23098.92863748476
5672,23134.061700747
5673,23145.199806250508
5674,23168.397720930265
5675,23203.68177107553
5676,23274.42398987374
5677,23314.779734452506
5678,23355.91566426173
5679,23394.900395575976
5680,23447.70662861477
5681,23493.065646632258
5682,23459.824019809228
5683,23306.385011335744
5684,23347.947458598235
5685,23323.14179697323
5686,23288.493547966253
5687,23239.095030884255
5688,23219.736108753517
5689,23203.529302087012
5690,23198.512100776752
5691,23197.635127111487
5692,23204.118018728732
5693,23214.293317568998
5694,23218.325572340487
5695,23175.89814893049
5696,23199.873864135778
5697,23230.58507964301
5698,23274.190220160777
5699,23365.879250262245
5700,23439.00434345599
5701,23529.622828905023
5702,23610.712013329503
5703,23688.548146160738
5704,23670.625276510484
5705,23534.52465843275
5706,23393.916157281248
5707,23307.112755837763
5708,23351.55402813576
5709,23369.410510230267
5710,23351.6592470025
5711,23324.444054014242
5712,23313.785398507487
5713,23314.85081349751
5714,23397.638418456263
5715,23411.525665632507
5716,23439.932587430754
5717,23473.901658999253
5718,23527.263971775494
5719,23528.494092630976
5720,23746.537870597007
5721,23843.998669736262
5722,23915.80991140198
5723,23946.833661799235
5724,24006.337115244496
5725,24091.720582740985
5726,24146.895098324505
5727,24136.35772980699
5728,24102.40941964325
5729,24028.013499394256
5730,23893.26302386251
5731,23617.84199190125
5732,23655.262569394014
5733,23643.990148090765
5734,23606.690495155737
5735,23572.75776500527
5736,23566.907323815023
5737,23567.126747612758
5738,23526.62370667923
5739,23492.03388817298
5740,23494.905154166998
5741,23544.697011142252
5742,23634.978557574497
5743,23668.787351258972
5744,23808.974494122245
5745,23939.026741985756
5746,24129.555751065756
5747,24231.021202777003
5748,24262.306972225997
5749,24276.983540764257
5750,24290.27719759276
5751,24248.060496762493
5752,24158.074626329497
5753,23921.10852560174
5754,23731.530030977763
5755,23574.97342941376
5756,23598.574118610726
5757,23608.176416466995
5758,23583.154459718266
5759,23557.011139385257
5760,23558.21199224576
5761,23557.119722160507
5762,23561.9913735145
5763,23566.18323714373
5764,23588.233937048735
5765,23630.879007863008
5766,23694.832071964
5767,23690.190208147756
5768,23806.095697267996
5769,23879.068899238013
5770,23930.641137750736
5771,23966.158249870492
5772,24004.580458778495
5773,24052.129391338265
5774,24078.728119933734
5775,24049.360939900263
5776,23995.702524036493
5777,23925.515295532743
5778,23827.295144008523
5779,23683.894187322996
5780,23692.498758720256
5781,23693.142437303748
5782,23659.143488614984
5783,23598.94259499602
5784,23581.612890914268
5785,23568.409528587486
5786,23566.562488680767
5787,23561.270618118735
5788,23569.714386988733
5789,23602.40643610724
5790,23675.200707666743
5791,23703.204312556743
5792,23854.260469086767
5793,23959.530123715744
5794,24056.460109227264
5795,24107.915596247985
5796,24146.7828969465
5797,24174.453538633246
5798,24194.948851253503
5799,24206.3476452365
5800,24185.670459567737
5801,24087.587899791753
5802,23976.782430266485
5803,23818.407194162515
5804,23830.18926629376
5805,23825.81755211449
