hour_index,total_pv_kW,total_load_kW,net_generation_kW,pv_to_load_ratio
490,185.9871015625,277.699975358,-91.71287379550003,0.6697411501495147
1139,217.48127929687502,309.354097356,-91.872818059125,0.7030172881259225
6614,1135.7451054687501,1227.628904129,-91.8837986602498,0.9251534406884997
6709,264.22013671875,356.20078796949997,-91.98065125074999,0.7417730249367137
2510,196.74965625,288.9778655025,-92.2282092525,0.6808468019757419
6493,651.9789882812499,744.39810057225,-92.41911229100003,0.8758471937316863
4623,1085.359921875,1178.33297258075,-92.97305070574998,0.9210978103895191
3809,729.29404296875,822.32816357925,-93.03412061050005,0.8868649699501638
545,395.44419140625,488.83301531875003,-93.38882391250002,0.8089555701131189
5295,1096.63912109375,1190.110826913,-93.47170581925002,0.9214596618844618
4716,1012.262578125,1106.23180058575,-93.96922246075007,0.915054671791167
6326,790.04010546875,884.2514179705,-94.21131250175006,0.8934564180723208
2961,649.4112421875,744.089501858,-94.67825967049998,0.8727595802563444
2265,551.58476953125,647.2121803492499,-95.62741081799993,0.8522472002633751
4520,255.6915654296875,351.543496397,-95.85193096731251,0.7273397668366871
6064,775.38098828125,871.52474197625,-96.14375369499999,0.8896832758107707
657,197.46546826171874,293.93412479725,-96.46865653553124,0.6718017777831164
4667,400.471765625,497.27158202025,-96.79981639524999,0.8053381276940812
5099,786.2672656249999,883.33500837325,-97.06774274825011,0.8901121967110505
2842,158.041685546875,256.90287140725,-98.86118586037503,0.6151806870276741
8369,203.5117626953125,303.19979664875,-99.6880339534375,0.6712133856074541
3305,718.1064375,817.8673177647499,-99.76088026474997,0.8780231475498717
6036,349.78326171875,449.5646634155,-99.78140169674998,0.7780488312477128
2007,167.96804589843748,267.84470916975,-99.87666327131251,0.6271098122191235
5410,829.00644140625,929.4791231915,-100.47268178524996,0.8919043148250959
5057,691.4892421874999,791.98996978525,-100.50072759775003,0.8731035337504279
8554,189.5269423828125,290.853481326,-101.3265389431875,0.6516234251938
6299,990.1691640625,1091.56866996125,-101.39950589874991,0.9071066167468362
1090,533.05449609375,635.2230869915,-102.16859089775005,0.8391610855631917
3082,736.74697265625,839.422817541,-102.67584488474995,0.8776828034491476
832,195.8479052734375,298.5273937485,-102.6794884750625,0.6560466768499864
2794,602.445845703125,705.2465166225,-102.80067091937508,0.8542344139947933
5386,842.0964531249999,945.1148845095,-103.0184313845001,0.8909990372980274
3297,679.64374609375,782.9489910305,-103.30524493675,0.8680562246221964
713,386.022314453125,489.3478135515,-103.32549909837502,0.788850594554968
8125,544.4226757812501,648.036053037,-103.61337725574992,0.8401117073497981
7529,218.0881943359375,322.00435822425,-103.9161638883125,0.6772833599561822
2339,170.2182626953125,274.3123717595,-104.09410906418753,0.620527105587575
8057,185.38065917968748,289.94568792125,-104.56502874156251,0.6393633920524935
2816,193.9774990234375,298.5689136475,-104.59141462406248,0.649690873721578
2818,189.7456435546875,294.538591348,-104.79294779331252,0.6442131811728811
5944,830.66362109375,935.870535204,-105.20691411025007,0.8875839007209463
2482,203.8537216796875,309.773005813,-105.91928413331249,0.6580745164886088
2820,214.537078125,320.88373243575,-106.34665431075001,0.6685819683906052
2920,844.64286328125,951.13765053575,-106.49478725450001,0.8880343049373046
6017,448.005306640625,554.54632781675,-106.54102117612501,0.8078771481483713
3687,338.196087890625,445.1098698755,-106.91378198487502,0.7598036125898914
5224,797.34877734375,904.58905341025,-107.24027606649997,0.8814486240534762
8272,424.98497265624997,532.236383145,-107.25141048875003,0.7984891400067626
6707,208.3407978515625,315.96143658325,-107.6206387316875,0.6593867892396474
2507,178.00926464843752,285.65639095325,-107.6471263048125,0.6231586957717025
8705,222.13352246093748,330.17106438525,-108.03754192431254,0.6727831289569477
7834,556.02144140625,664.46075951675,-108.43931811050004,0.8368010188800811
5896,858.63153125,967.33623096,-108.70469971,0.8876246985086619
4024,967.55903125,1076.526560298,-108.96752904800007,0.8987785959348603
3254,991.420921875,1100.5494062365,-109.12848436150011,0.9008418116951934
2385,529.9889609375,639.6106785517501,-109.62171761425009,0.82861180696502
7258,577.850375,687.595637275,-109.74526227499996,0.8403927291477262
180,569.60995703125,679.49311510275,-109.88315807150002,0.8382865749961712
2721,574.464400390625,684.86444819575,-110.40004780512504,0.8388001466059889
2559,437.95845703125,548.414320812,-110.45586378075001,0.7985904809783305
3710,959.98803125,1070.73542612525,-110.74739487524994,0.8965688506519405
3753,678.73101171875,789.55419717025,-110.82318545149997,0.8596382785268867
4688,331.9397421875,442.85875179375,-110.91900960625003,0.7495386284983111
5416,910.3740312499999,1021.82089285225,-111.44686160225012,0.8909330751868881
1114,569.9036796875,681.78679951425,-111.88311982674998,0.8358972031398083
8385,187.78273193359377,299.84632459,-112.06359265640623,0.6262632418926544
7906,543.135625,655.49081224575,-112.35518724575002,0.828593801811793
8435,564.630505859375,677.71022164225,-113.07971578287493,0.833144442853465
857,391.261041015625,504.711405085,-113.45036406937504,0.7752173545087893
4865,457.42714453125,570.8892702265,-113.46212569525,0.8012537064298166
8729,165.53012646484376,279.63538233225,-114.10525586740624,0.5919498616102112
7889,171.86850195312502,286.105554748,-114.23705279487496,0.6007171077254639
5488,871.24669921875,985.69653495025,-114.4498357315,0.8838893791777751
5609,644.6152617187499,759.27763811075,-114.66237639200006,0.8489849147588618
2634,367.782138671875,483.17635713525,-115.39421846337501,0.761175774599729
6394,775.47518359375,891.0195240395,-115.54434044574998,0.8703234461213094
2442,368.021658203125,483.567014426,-115.545356222875,0.761056164839769
